ID;KOMNR;GARDSNR;BRUKSNR;FESTENR;BRUKSNAVN;JORDBRUKSAREAL;ANNETAREAL;SKOGAREAL;FULLDYRKET;OVERFLATEDYRKET;INNMARKSBEITE
"128239";"4617";191;8;0;"EIDE";0.1;0.6;0.0;0.1;0.0;0.0
"141091";"5001";14;1;0;"BRØSET";62.4;132.5;0.0;54.6;0.0;7.8
"135265";"5001";16;1;0;"ROTVOLD NEDRE";239.0;59.0;101.6;189.6;0.0;49.4
"135266";"5001";16;140;0;"ROTVOLD NEDRE 2";36.5;118.6;17.4;36.5;0.0;0.0
"127815";"5001";21;10;0;"VIKAAS";0.0;0.8;8.8;0.0;0.0;0.0
"131861";"5001";48;1;0;"DRAGVOLD GÅRD";0.0;0.4;0.0;0.0;0.0;0.0
"113570";"5001";53;219;0;"VOLD FORSØKSGÅRD";31.1;15.0;0.0;31.1;0.0;0.0
"120054";"5001";104;19;0;"NIGARD";1.6;16.8;1.5;1.6;0.0;0.0
"131864";"5001";121;8;0;"MYRVANG";15.5;24.0;45.2;8.1;0.0;7.4
"106469";"5001";121;48;0;"KVåL NEDRE 2";3.1;6.0;0.0;3.1;0.0;0.0
"204365";"5001";156;8;0;"RINGVÅL SYKEHUS";66.9;40.9;149.1;62.3;4.6;0.0
"138620";"5001";158;4;0;"BJØRKTUN";3.5;1.6;4.1;3.5;0.0;0.0
"131865";"5001";197;53;0;"ASPLI";0.0;1.4;0.8;0.0;0.0;0.0
"184821";"5001";198;1;0;"KATTEM";0.5;4.4;0.0;0.5;0.0;0.0
"159223";"5001";225;4;0;"LERAAND";6.9;4.4;0.0;6.9;0.0;0.0
"77450";"3420";84;36;0;"HOGSTAD NORDRE";11.3;9.2;51.2;10.6;0.0;0.7
"144941";"3420";84;37;0;"HOGSTAD SØNDRE";96.9;13.1;216.9;83.6;0.0;13.3
"149327";"5001";241;6;0;"KIRKLI";19.3;5.6;0.8;17.9;0.0;1.4
"77452";"3420";84;41;0;"SNAPFRIT";2.6;4.4;77.1;2.6;0.0;0.0
"161003";"3420";84;44;0;"OPGAARD";42.3;4.7;75.9;42.3;0.0;0.0
"9521";"3420";84;45;0;"SANDBERG";14.7;3.8;0.9;14.7;0.0;0.0
"77453";"3420";84;48;0;"MOLØKKEN";7.6;3.0;0.7;7.6;0.0;0.0
"197729";"5001";269;13;0;"STIA";18.0;0.5;8.4;0.0;1.7;16.3
"156462";"5001";313;2;0;"SVEET";0.0;35.5;0.0;0.0;0.0;0.0
"141096";"5001";323;1;0;"SJETNAN ØVRE";0.0;0.0;21.6;0.0;0.0;0.0
"127818";"5001";323;26;0;"WÆRÅS";0.0;0.0;1.0;0.0;0.0;0.0
"148637";"5001";327;3;0;"TILLERÅSEN 75";34.9;15.0;196.7;34.7;0.0;0.2
"138731";"5001";413;123;0;;0.0;6.6;0.0;0.0;0.0;0.0
"159500";"5001";424;268;0;"SVERRESBORGPLADS, ØSTRE";0.0;1.9;40.6;0.0;0.0;0.0
"47669";"5001";425;147;0;"SVERRESDALSVEIEN 22";0.0;2.2;0.0;0.0;0.0;0.0
"135247";"5055";35;24;0;"LØKKEN";2.2;2.7;0.6;2.2;0.0;0.0
"138734";"5055";46;34;0;"SOLHEIM";4.1;1.7;0.0;4.1;0.0;0.0
"138738";"5055";63;5;0;"SOLBERG";2.0;3.4;5.1;2.0;0.0;0.0
"132727";"5055";100;22;0;"VENNADALEN";0.0;72.1;0.0;0.0;0.0;0.0
"209808";"5055";102;559;0;"GAMMELGARDEN WITSØ";2.7;15.5;4.7;2.7;0.0;0.0
"204762";"5055";104;16;0;"STRANDMO";1.5;1.4;7.7;1.5;0.0;0.0
"138745";"5056";204;18;0;"JEKTHYLLA";9.9;6.9;0.8;3.1;0.0;6.8
"138752";"5056";209;14;0;"HAUGEN";2.7;6.6;1.3;0.0;0.0;2.7
"184469";"5059";917;8;0;"SELJESTAD";0.0;116.9;105.4;0.0;0.0;0.0
"88679";"3420";84;55;0;"SVENDSEBÆKTEIGEN";0.0;6.1;125.4;0.0;0.0;0.0
"158387";"5056";22;9;0;"NEDRE RISNES";39.1;251.7;1.5;25.1;0.0;14.0
"158389";"5056";22;51;0;"BRANNHAUG";6.2;16.0;1.5;1.4;0.0;4.8
"131602";"5056";23;4;0;"NESSET";1.6;250.1;4.8;1.6;0.0;0.0
"148638";"5056";27;4;0;"LANGØYA";15.8;696.8;2.0;5.1;1.8;8.9
"152018";"3310";182;5;0;"BJØRKE VESTRE";9.3;2.6;0.9;9.3;0.0;0.0
"202201";"1103";31;84;0;"Fengselstomta";23.4;22.4;16.9;23.4;0.0;0.0
"121499";"1103";39;35;0;"Nyland";15.4;2.9;10.8;8.5;0.0;6.9
"202159";"1103";51;1;0;;0.0;215.7;0.0;0.0;0.0;0.0
"202161";"1103";55;983;0;;0.0;0.6;0.0;0.0;0.0;0.0
"36312";"1160";254;35;0;"GRØNVOLL";3.7;2.5;42.6;0.1;3.6;0.0
"36313";"1160";255;1;0;"INNBJOE";23.0;41.0;272.8;23.0;0.0;0.0
"36314";"1160";255;2;0;"AUSTLI";54.9;72.7;312.4;27.8;2.4;24.7
"36315";"1160";255;3;0;"NYGÅRD";292.3;323.6;850.0;190.9;0.0;101.4
"156275";"1160";255;41;0;"SÆLE";8.1;14.4;11.4;8.1;0.0;0.0
"156276";"1160";255;42;0;"NYGJERDET";12.6;6.4;48.2;12.6;0.0;0.0
"156277";"1160";255;44;0;"TRÆDAL";17.6;6.4;70.5;16.8;0.0;0.8
"156287";"1160";255;49;0;"FLATEBØ";15.1;6.2;0.8;14.8;0.0;0.3
"156288";"1160";255;58;0;"SOLBORG";0.0;12.5;7.0;0.0;0.0;0.0
"156289";"1160";255;76;0;"SØRHEIM";2.7;2.2;0.0;2.7;0.0;0.0
"9611";"3420";122;1;0;"HORNDALSSVEEN";89.3;620.5;8896.5;73.1;0.0;16.2
"156291";"1160";256;2;0;"NORDRE TRÆET";5.7;5.2;18.8;0.0;0.0;5.7
"127832";"5025";136;24;0;"SMAAHAGE";4.0;0.4;0.0;4.0;0.0;0.0
"133624";"5025";136;37;0;"SMAAHAGE";2.8;0.4;0.0;2.8;0.0;0.0
"133888";"5025";136;49;0;"SMAAHAGE";4.0;1.9;0.0;4.0;0.0;0.0
"202679";"5025";136;105;0;"RAMBAKKEN";12.5;2.7;0.0;12.5;0.0;0.0
"133889";"5025";137;89;0;"ØSTERHAGE";1.7;0.0;0.0;1.7;0.0;0.0
"207619";"3420";123;1;0;"VÆRINGSAASEN";140.6;601.9;2717.9;138.9;0.0;1.7
"195640";"5025";137;118;0;"ØSTERHAGE";1.5;0.3;0.0;1.5;0.0;0.0
"202685";"5025";138;31;0;"DYBDALSHAGE";2.5;2.7;0.0;2.5;0.0;0.0
"80553";"3420";123;2;0;"BRÆNDEN";33.5;123.3;320.4;33.5;0.0;0.0
"202695";"5026";134;11;0;"EAVOLLEN";1.2;4.3;0.0;1.2;0.0;0.0
"202697";"5026";195;14;0;"TRØAN";1.7;3.7;1.0;1.4;0.0;0.3
"133896";"5026";212;4;0;"STENMO";8.8;2.1;3.2;8.8;0.0;0.0
"133897";"5026";212;6;0;"JOHNSØIEN";11.7;16.7;62.5;11.7;0.0;0.0
"241860";"3420";123;11;0;"NYSTED";21.0;5.0;22.2;18.8;0.0;2.2
"127893";"5027";39;15;0;"ROGSTADGRIND";10.0;5.5;0.2;10.0;0.0;0.0
"127894";"5027";41;20;0;;4.3;1.9;15.0;4.3;0.0;0.0
"202707";"5027";58;7;0;"KLEVEN (1)";11.0;1.3;7.3;6.1;0.0;4.9
"202708";"5027";81;39;0;;13.7;346.3;310.7;13.7;0.0;0.0
"116781";"3420";123;20;0;"NYGÅRDEN";17.3;2.1;48.6;17.3;0.0;0.0
"202709";"5027";100;10;0;;0.0;2.1;0.0;0.0;0.0;0.0
"202669";"5027";106;4;0;"GRØNSÆT";17.8;39.5;221.0;17.8;0.0;0.0
"202632";"5027";121;3;0;"BØRSETGJÆRS";12.6;0.2;1.1;12.6;0.0;0.0
"202634";"5027";132;1;1;;0.0;1.6;0.2;0.0;0.0;0.0
"202636";"5027";229;3;0;"SKOGSTAD";2.4;2.8;13.5;2.4;0.0;0.0
"202637";"5027";230;163;0;;0.0;1.1;0.0;0.0;0.0;0.0
"131620";"5027";236;31;0;"LØSETHØIEN";1.6;1.5;4.4;0.0;0.0;1.6
"132110";"5027";236;32;0;"LØSETH";0.0;0.4;0.0;0.0;0.0;0.0
"202638";"5027";254;1;0;"AUNEBAKKEN";11.0;2.8;9.2;8.0;0.0;3.0
"132112";"5027";265;7;0;"VOLDEN";4.4;3.0;0.3;4.4;0.0;0.0
"131621";"5027";284;2;0;"RYDNINGEN";22.7;5.2;134.8;17.8;0.0;4.9
"202645";"5027";4010;43;0;"SINGSÅS ST-STØREN ST. LGR.";29.3;485.6;1177.6;22.0;0.0;7.3
"202646";"5027";4011;24;0;"SOKNEDAL STASJON";0.6;24.7;4.0;0.6;0.0;0.0
"138781";"5028";26;5;0;"LILLEMARKEN";8.5;1.2;4.7;8.5;0.0;0.0
"202649";"5028";67;3;0;"FORNESØREN";10.6;8.2;52.1;10.6;0.0;0.0
"11450";"3441";37;7;0;"FURULUNDEN";5.9;3.6;1.6;5.9;0.0;0.0
"200841";"3441";87;2;0;"GRYTLISÆTEREN";0.0;35.7;114.8;0.0;0.0;0.0
"85665";"3420";123;24;0;"KALBRÆNDEN";35.6;2.6;59.0;0.0;0.0;35.6
"129035";"3441";101;7;0;"GRANBAKKEN";3.4;2.5;0.3;3.4;0.0;0.0
"33789";"4617";191;12;0;"EIDE";26.9;31.0;92.0;25.9;0.0;1.0
"128240";"4617";191;32;0;"MYRDAL";4.0;1.3;0.0;4.0;0.0;0.0
"80554";"3420";123;25;0;"KVÆRNBAKKEN";10.7;2.1;26.6;10.7;0.0;0.0
"33791";"4617";191;84;0;"STRANDHEIM";0.8;3.1;12.1;0.8;0.0;0.0
"194991";"4617";191;86;0;"NYHEIM";3.4;2.3;0.0;3.4;0.0;0.0
"33792";"4617";191;130;0;"AUSTSYN";2.4;4.4;0.8;2.4;0.0;0.0
"128252";"4617";191;131;0;"SKOGLY";0.0;2.1;0.0;0.0;0.0;0.0
"33793";"4617";191;282;0;"SANDVIKJO";7.2;3.4;0.0;7.2;0.0;0.0
"33795";"4617";192;190;0;"MYRFLATO";0.0;2.3;0.0;0.0;0.0;0.0
"76234";"4617";194;14;0;"STØLSHÅLO";0.0;0.8;0.0;0.0;0.0;0.0
"199453";"4617";195;37;0;"TOFTEHAUGEN";0.0;0.9;0.0;0.0;0.0;0.0
"229833";"1870";21;70;0;;26.2;6.1;0.4;5.3;1.2;19.7
"229834";"4622";10;58;0;"LIATUN";0.0;3.1;3.8;0.0;0.0;0.0
"194992";"4617";196;9;0;"FREDLY";2.9;1.5;0.0;2.9;0.0;0.0
"76245";"4617";196;57;0;"SOLHEIM";0.0;1.3;0.0;0.0;0.0;0.0
"134455";"4617";200;7;0;"MYREN";2.8;1.9;0.0;1.6;1.2;0.0
"76247";"4617";200;8;0;"SOLHAUG";0.0;0.1;18.7;0.0;0.0;0.0
"76248";"4617";202;15;0;"NYHEIM";2.0;3.1;0.0;2.0;0.0;0.0
"199890";"4617";206;5;0;"SØRETREET";0.0;2.2;38.7;0.0;0.0;0.0
"142667";"4617";208;3;0;"NORDHAGEN";20.2;3.6;142.0;13.3;5.6;1.3
"138285";"4617";234;3;0;"HAMMERNE";1.4;10.0;13.2;0.0;1.4;0.0
"160986";"3420";137;1;0;"SKJÆRBÆK ØSTRE";30.8;11.0;12.1;22.0;0.0;8.8
"128201";"4617";236;3;0;"HAUGLAND";1.7;0.0;0.0;1.7;0.0;0.0
"128203";"4617";236;16;0;"FREDLUND";3.5;1.9;0.7;3.5;0.0;0.0
"207620";"3420";137;3;0;"SKJÆRVIK";22.1;58.9;44.0;22.1;0.0;0.0
"9630";"3420";137;5;0;"BJÆRKEBÆK";7.6;2.9;4.3;7.4;0.0;0.2
"33797";"4617";236;19;0;"SOLBAKKEN";1.5;1.0;0.5;1.5;0.0;0.0
"160973";"3420";138;2;0;"LØVHAUGEN SØNDRE";23.1;5.4;43.6;23.1;0.0;0.0
"9618";"3420";139;2;0;"NYMOSVEEN";8.9;2.2;17.6;7.3;0.0;1.6
"33799";"4617";240;43;0;"SOLBORG";0.0;0.1;0.0;0.0;0.0;0.0
"80533";"3420";140;1;0;"GAMMELMOEN";20.9;5.5;264.6;20.5;0.0;0.4
"80534";"3420";141;1;0;"GUNNERUD";21.5;23.2;932.7;21.5;0.0;0.0
"33801";"4617";241;13;0;"SOLBAKKEN";1.5;3.2;33.0;0.0;0.0;1.5
"33802";"4617";241;17;0;"FLÅTO";0.0;5.3;23.4;0.0;0.0;0.0
"33803";"4617";241;30;0;"HAGEN";0.0;1.0;0.0;0.0;0.0;0.0
"33804";"4617";241;33;0;"SJØTUN I";0.0;1.0;7.5;0.0;0.0;0.0
"33805";"4617";241;36;0;"STYKEHOLA";0.0;5.0;21.0;0.0;0.0;0.0
"33808";"4617";245;29;0;"RAUDNEBERG";0.3;1.1;0.4;0.0;0.0;0.3
"91741";"4617";270;3;0;"ØVREBØEN";0.0;1.0;0.0;0.0;0.0;0.0
"91743";"4617";274;4;0;"FATLAND";48.9;0.0;0.0;0.0;11.9;37.0
"194756";"4617";280;11;0;"NYLUND";2.1;1.7;0.0;2.1;0.0;0.0
"128207";"4618";324;8;0;"FREDHEIM";2.5;7.8;4.0;0.5;2.0;0.0
"128208";"4618";330;83;0;"SOLHEIM";1.6;62.1;54.9;1.6;0.0;0.0
"91762";"4618";331;13;0;"TUBERKULOSEHEIMEN I";0.0;12.4;0.0;0.0;0.0;0.0
"139483";"4618";331;60;0;"VIK YTRE I";0.0;0.0;0.0;0.0;0.0;0.0
"128209";"4618";332;20;0;"VONHEIM";1.8;0.0;0.0;0.0;1.8;0.0
"138269";"4618";336;26;0;"ELVEBAKKEN";0.0;3.0;0.0;0.0;0.0;0.0
"223607";"3420";143;7;0;"SAGMOEN II";0.2;1.6;405.7;0.2;0.0;0.0
"98259";"3420";144;1;0;"STORBÆK";86.5;30.6;956.3;84.5;0.0;2.0
"138271";"4618";350;19;0;"FUREVIK";6.8;26.5;28.1;6.8;0.0;0.0
"97296";"3420";144;3;0;"EGGEN";2.9;1.6;19.7;2.9;0.0;0.0
"116786";"3420";144;5;0;"SVENDERS";11.0;4.9;41.4;11.0;0.0;0.0
"80536";"3420";144;6;0;"VOLDSTAD";20.8;4.1;11.9;20.8;0.0;0.0
"138274";"4618";6;1;0;"BOTNEN NEDRE KVAMMEN";18.4;4543.3;575.1;17.8;0.6;0.0
"51814";"3420";144;11;0;"GRORUD";28.9;2.4;36.1;19.6;0.0;9.3
"238117";"3442";5;26;0;"HIKEN";9.3;2.9;8.8;9.3;0.0;0.0
"98516";"3420";145;1;0;"JULGRASBAKKEN";283.0;103.2;70.6;225.5;0.0;57.5
"131918";"4618";12;14;0;"LILLETEIG";0.0;1.0;0.0;0.0;0.0;0.0
"80537";"3420";145;3;0;"HANSTAD";18.1;5.9;469.2;11.3;0.0;6.8
"117916";"3420";145;5;0;"BAKKEN SØNDRE";375.6;95.5;643.3;303.4;0.0;72.2
"55425";"5052";6;15;0;"NYHEIM";28.5;29.0;5.9;28.5;0.0;0.0
"55426";"5052";7;1;0;"TANGEN";74.8;812.3;55.8;60.9;0.0;13.9
"128177";"4618";22;45;0;;4.8;3.2;0.0;0.0;4.8;0.0
"138279";"4618";30;53;0;"MIDTBØ";7.6;1.6;19.4;7.6;0.0;0.0
"138282";"4618";49;21;0;"NEDRE RØVHAUG";0.8;0.7;0.0;0.0;0.8;0.0
"33796";"4618";49;23;0;"MOFLOTT";0.0;1.0;0.0;0.0;0.0;0.0
"148351";"4618";164;28;0;"SALTBUNES";3.1;2.6;0.0;3.1;0.0;0.0
"148354";"4618";174;4;0;"OPEDAL";3.3;5.7;21.8;0.0;3.3;0.0
"148357";"4618";247;2;0;"INSTANES INDRE";0.8;3.5;4.9;0.7;0.0;0.1
"197827";"3310";189;27;0;"BERGEBRÅTEN";16.9;6.5;0.0;16.9;0.0;0.0
"131648";"3310";189;50;0;"SELTE";3.0;2.3;0.0;3.0;0.0;0.0
"152020";"3310";194;6;0;"ÅSLUND";1.9;2.7;5.3;1.9;0.0;0.0
"55428";"5052";8;3;0;"SOLHEIM";31.0;28.1;18.7;24.9;0.9;5.2
"197317";"5052";8;4;0;"VIKAMO";88.1;306.0;80.3;82.7;0.0;5.4
"55429";"5052";8;6;0;"KLUNGVIK";18.5;59.3;20.8;14.6;0.0;3.9
"147750";"1804";76;21;0;"BAKKLUND";1.5;7.6;6.1;1.5;0.0;0.0
"72181";"3420";145;7;0;"BAKKEN";50.8;15.1;360.3;50.8;0.0;0.0
"117918";"3420";145;10;0;"Rugsveen eller Mellembæk";239.9;59.6;736.0;210.5;0.0;29.4
"9637";"3420";145;12;0;"ØVERGÅRD";26.6;6.2;70.3;26.6;0.0;0.0
"150636";"3310";200;20;0;"FALKEBU";0.0;2.9;31.5;0.0;0.0;0.0
"72460";"3420";145;15;0;"NEBY";96.4;110.3;189.9;85.0;0.0;11.4
"127310";"3310";202;22;0;"NYGAARD";0.0;4.6;1.5;0.0;0.0;0.0
"152029";"3310";203;4;0;"FRØIHOV";4.8;2.0;0.0;4.8;0.0;0.0
"152030";"3310";203;7;0;"FRØYTUN";0.0;1.9;0.0;0.0;0.0;0.0
"152032";"3310";211;2;0;"PJAAKA";6.0;1.6;0.0;5.9;0.1;0.0
"131628";"3310";216;10;0;"ROA";3.9;10.1;5.0;3.9;0.0;0.0
"152041";"3310";217;11;0;"FJELD OG TORSTENSLØKKEN";13.0;2.6;3.4;13.0;0.0;0.0
"131629";"3310";217;46;0;"SLINDE II";3.6;3.6;2.1;3.6;0.0;0.0
"152043";"3310";217;60;0;"BJØRK";0.7;2.6;0.0;0.7;0.0;0.0
"137977";"3310";225;10;0;"HALLINGBY";0.6;1.2;0.0;0.6;0.0;0.0
"154646";"3310";225;11;0;"KJERNET";20.1;3.4;16.9;20.1;0.0;0.0
"197829";"3310";225;62;0;;2.7;2.1;0.2;2.7;0.0;0.0
"154647";"3310";230;44;0;;2.7;2.4;0.5;2.7;0.0;0.0
"154652";"3320";10;32;0;"ENGEBO";0.0;4.1;1.9;0.0;0.0;0.0
"154656";"3320";23;29;0;;6.2;44.2;74.1;0.0;0.0;6.2
"93425";"3322";45;15;0;"RUDSSKOG";8.0;749.6;8131.3;0.0;0.0;8.0
"151943";"3322";50;23;0;"ARILDSTAD";1.4;4.4;3.8;1.4;0.0;0.0
"127327";"3322";70;46;0;"SKOGBU";1.5;1.6;3.9;1.5;0.0;0.0
"78991";"3322";70;71;0;"HEIMSTAD";2.2;0.0;0.0;2.2;0.0;0.0
"151946";"3322";76;173;0;"STERTEBAKKEN";4.0;6.5;4.9;4.0;0.0;0.0
"127328";"3322";78;187;0;"FAGERTUN";2.2;15.6;1.0;2.2;0.0;0.0
"120289";"3322";86;13;0;"HARALDSETRYDNINGEN";12.0;1933.8;8718.1;12.0;0.0;0.0
"151954";"3322";86;64;0;"NYGÅRD";0.0;4.8;0.2;0.0;0.0;0.0
"204722";"3322";89;38;0;"VALENE";0.0;0.0;23.3;0.0;0.0;0.0
"71989";"3324";5;100;0;"HAGLUND";2.6;2.5;2.9;2.6;0.0;0.0
"124166";"3324";13;53;0;"GOLSFJELL SPORTELL";0.0;4.9;0.0;0.0;0.0;0.0
"131634";"3324";17;154;0;"SAMHALD";2.0;0.6;0.0;2.0;0.0;0.0
"199465";"3324";37;38;0;"HAGAREMMEN";0.0;0.0;0.0;0.0;0.0;0.0
"151960";"3326";53;30;0;"SØNDRE BUBAKKEN";21.3;106.3;0.0;4.0;6.6;10.7
"139282";"3326";86;76;0;"GJUVA KRAFTSTASJON";11.4;34.5;11.6;7.9;2.0;1.5
"151971";"3328";7;2;0;"TORPE SØNDRE ELLER GRAVESTØLEN";36.6;50.1;0.0;23.6;0.0;13.0
"242841";"5628";7;170;0;;0.7;1.3;0.0;0.4;0.0;0.3
"242877";"3447";7;80;0;"TOMT NR 23";0.0;7.2;8.5;0.0;0.0;0.0
"117921";"3420";145;24;0;"NORDLIE";97.7;7.5;202.6;73.6;0.0;24.1
"238020";"1160";256;4;0;"STEINSLAND";717.0;199.6;408.0;170.3;0.0;546.7
"107833";"3420";153;35;0;"BJØRNSTAD";16.1;16.2;48.7;16.1;0.0;0.0
"149054";"1840";11;61;0;"NERTUN";3.7;31.6;144.4;3.7;0.0;0.0
"203262";"1840";14;7;0;"HAUGEN";2.1;20.4;52.1;0.3;0.0;1.8
"117934";"3420";153;39;0;"GULDBRANDSVEEN";82.9;30.8;948.8;61.7;0.0;21.2
"127980";"1840";28;18;0;"BJØRNBAKK";0.9;2.5;0.3;0.9;0.0;0.0
"128023";"1840";28;19;0;"NYHEIM";1.3;2.2;0.0;1.3;0.0;0.0
"203281";"1840";44;2;0;"HALS";8.1;20.2;100.2;5.6;1.0;1.5
"229565";"3420";153;42;0;"NØTBERGSETEREN";0.0;0.3;20.9;0.0;0.0;0.0
"203282";"1840";44;3;0;"LANGSTRAND";17.4;18.4;284.1;15.7;1.7;0.0
"203283";"1840";44;4;0;"YTRE KOBVIKEN";11.0;3.5;28.6;7.1;3.9;0.0
"203285";"1840";44;10;0;"TANGEN";5.4;12.5;75.0;5.4;0.0;0.0
"9658";"3420";153;43;0;"SÆTERÅSEN NORDRE";39.4;19.4;177.0;27.7;0.0;11.7
"117935";"3420";153;49;0;"NYGÅRDEN SØNDRE";98.4;44.7;1728.6;98.4;0.0;0.0
"155555";"1840";71;1;0;"STORJORD";1.5;17339.0;9450.2;1.0;0.5;0.0
"203290";"1840";76;1;0;"KJEMÅGVATN";17.0;147716.0;7658.8;11.3;5.7;0.0
"203249";"1841";61;29;0;"MYRVANG";1.8;9.6;63.9;1.8;0.0;0.0
"204481";"3420";153;55;0;"NORDBY";7.7;3.6;104.0;7.7;0.0;0.0
"203213";"1841";87;7;0;;0.0;1.4;0.3;0.0;0.0;0.0
"229826";"3420";153;58;0;"BJØRKLUND";23.5;13.2;140.4;21.9;0.0;1.6
"203229";"1841";101;68;0;"GAUTVOLL";0.0;76.0;200.5;0.0;0.0;0.0
"203230";"1841";118;13;0;"NYSKOAN";1.8;14.5;79.0;1.8;0.0;0.0
"203231";"1841";118;14;0;"HELBAKK";0.0;8.4;64.3;0.0;0.0;0.0
"147757";"1804";229;11;0;"DEMMA";4.7;0.2;0.0;2.4;0.0;2.3
"117936";"3420";153;64;0;"UTHEIM";34.3;12.2;194.6;27.7;0.0;6.6
"9659";"3420";153;75;0;"UTLI";11.8;6.4;93.6;11.2;0.0;0.6
"203236";"1804";235;1;0;"SKJERSTAD KLOKKERGÅRD";3.4;1670.6;351.8;3.4;0.0;0.0
"133654";"1804";235;18;0;"NORDHAUG";0.1;4.1;0.0;0.1;0.0;0.0
"133655";"1804";235;20;0;"EINSLETTEN";1.6;0.0;0.0;1.6;0.0;0.0
"203237";"1804";235;26;0;"STEINBAKKEN";10.6;100.8;41.6;0.0;0.0;10.6
"203239";"1804";236;6;0;"SLETVIK";3.7;8.7;51.6;2.7;0.0;1.0
"133929";"1804";238;29;0;"THORSHEIM";12.9;1956.0;226.4;10.7;0.0;2.2
"85812";"3420";153;81;0;"HUSSTØKKET";0.0;1.8;23.5;0.0;0.0;0.0
"128043";"1845";66;3;0;"PRESTHAUGEN";6.1;5.4;13.5;6.1;0.0;0.0
"203170";"1848";1;4;0;"BRENNVIK";43.7;0.0;344.7;20.9;0.0;22.8
"131727";"1848";6;13;0;"FREDVANG";4.1;7.7;9.2;4.1;0.0;0.0
"203172";"1848";13;2;0;"MOEN";13.8;154.9;272.4;0.0;0.0;13.8
"203173";"1848";14;1;0;"ASPENES";35.0;733.3;411.0;30.6;2.8;1.6
"203174";"1848";16;2;0;"HEIMDAL";26.0;316.4;97.0;20.0;0.0;6.0
"9661";"3420";153;85;0;"MYRVANG";11.8;7.1;94.5;11.8;0.0;0.0
"93289";"3420";153;92;0;"BÆKKEVOLD";4.9;1.6;81.2;4.9;0.0;0.0
"145090";"3420";153;95;0;"ALFHEIM";5.4;3.9;51.1;2.4;0.0;3.0
"134353";"1848";17;3;0;"INNDAL";0.0;91.4;78.5;0.0;0.0;0.0
"9662";"3420";153;96;0;"KJELLSBU";11.5;5.8;54.0;11.5;0.0;0.0
"85813";"3420";153;98;0;"TEIG 1/2 10/KYNBERGSTK.";0.0;167.0;574.9;0.0;0.0;0.0
"9689";"3420";153;99;0;"LIBERG";0.0;1.6;8.6;0.0;0.0;0.0
"203177";"1848";21;38;0;"VOLDEN";0.0;199.8;343.9;0.0;0.0;0.0
"135130";"3441";109;11;0;"LONODDEN";0.0;1.6;22.9;0.0;0.0;0.0
"129039";"3441";132;5;0;"BJERKE";0.0;0.5;0.0;0.0;0.0;0.0
"135134";"3441";138;2;0;"STRAND";4.5;4.5;10.9;4.2;0.0;0.3
"116814";"3420";180;25;0;"JORDET";113.7;113.7;912.3;102.5;0.0;11.2
"135136";"3441";140;9;0;"AULESTAD ØVRE";6.4;21.3;0.0;6.2;0.0;0.2
"204482";"3420";180;27;0;"SYRINGENGEN";11.9;4.2;10.8;11.9;0.0;0.0
