orgnr;komnr;bygg_for_kg;bygg_sakorn_kg;erter_for_kg;erter_sakorn_kg;havre_for_kg;havre_sakorn_kg;hvete_for_kg;hvete_mat_kg;hvete_sakorn_kg;oljefro_kg;oljefro_sakorn_kg;rug_for_kg;rug_mat_kg;rug_sakorn_kg;rughvete_for_kg;rughvete_sakorn_kg
992183012;5028;72089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992184655;3805;0;0;0;0;0;0;8703;0;0;0;0;0;0;0;0;0
992185597;3442;215659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992190027;5041;45291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992197692;3803;18896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992198869;4020;19198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992198869;3817;17240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992200650;1103;9960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992213914;3805;0;0;0;0;0;0;78995;0;0;0;0;0;0;0;6031;0
992215763;3017;99105;0;0;0;0;0;0;43762;0;0;0;0;0;0;0;0
992223480;3411;78872;0;0;0;0;0;27783;0;0;0;0;0;0;0;0;0
992223715;5001;0;0;0;0;91285;0;0;0;0;0;0;0;0;0;0;0
992226951;5001;42528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992230908;3047;0;0;0;0;67148;0;19565;0;0;0;0;0;0;0;0;0
992230908;3316;6256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992232730;5054;0;0;0;0;59108;0;0;0;0;0;0;0;0;0;0;0
992232862;3411;10152;0;2855;0;0;0;69414;0;1200;0;0;17641;0;0;0;0
992235241;3442;95444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992243473;3030;143903;0;0;0;112655;0;0;0;0;0;0;0;0;0;0;0
992244453;3816;0;0;0;0;24878;0;0;38602;0;0;0;0;0;0;0;0
992246677;3016;0;0;0;0;0;0;93199;10754;0;0;0;0;0;0;0;0
992247037;3803;0;0;0;0;0;0;1170;0;0;0;0;3894;0;0;0;0
992250801;3804;39873;0;0;0;0;0;0;0;0;0;0;0;0;0;31627;0
992254653;5028;35516;0;0;0;20260;0;0;0;0;0;0;0;0;0;0;0
992273291;3036;0;13291;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992273291;3238;28464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992277947;3026;10836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992278374;3004;0;0;0;0;16926;0;33908;0;0;0;0;0;0;0;0;0
992278404;3411;36845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992280301;5038;45282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992282630;3805;2715;0;0;0;0;0;0;15486;0;0;0;0;0;0;0;0
992282851;5059;48054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992295422;5053;103998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992313110;3805;21399;0;0;0;0;0;0;4756;0;0;0;0;0;0;0;0
992314710;3415;0;0;0;0;15144;0;0;0;0;0;0;0;0;0;0;0
992315415;3803;0;0;0;0;0;0;0;0;0;7246;0;0;0;0;0;0
992315415;3905;60234;0;0;0;58807;0;0;70191;0;0;0;0;0;0;0;0
992319291;3411;158761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992354321;3013;57906;0;0;0;66194;0;41881;0;0;0;0;0;0;0;7706;0
992382015;3034;60887;0;0;0;112521;0;25622;0;0;0;0;0;0;0;0;0
992388455;1119;8608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992401540;3030;5612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992403993;3442;70453;0;0;0;0;0;24975;0;0;0;0;0;0;0;0;0
992409398;3407;138603;0;0;0;33864;0;0;0;0;0;0;0;0;0;0;0
992415150;3038;84664;0;0;0;0;0;12873;0;0;0;0;0;0;0;0;0
992425261;3817;27599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992426357;3030;14670;0;0;0;39631;0;29836;0;0;0;0;0;0;0;0;0
992429267;3419;150689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992449063;3412;142200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992449624;3014;61817;0;0;0;0;0;50996;0;0;0;0;0;0;0;0;0
992461748;3014;97549;0;0;0;0;0;52284;10434;0;0;0;0;0;0;0;0
992465204;3411;0;0;0;0;159799;0;0;0;0;64050;0;0;0;0;0;0
992466146;3802;0;0;0;0;4079;0;0;0;0;0;0;0;0;0;0;0
992470518;3014;25221;0;0;0;18524;0;0;0;0;0;0;0;0;0;0;0
992477776;5001;155453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992483067;3422;46503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992485752;3411;111441;0;10494;0;0;0;23126;0;0;0;0;14192;0;0;0;0
992489383;3051;32922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992505664;3025;0;0;0;0;3933;0;0;0;0;0;0;0;0;0;0;0
992507926;5001;0;0;0;0;12675;0;0;0;0;0;0;0;0;0;0;0
992514485;3034;0;0;0;0;36171;0;0;0;0;0;0;0;0;0;0;0
992541814;5006;51924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992548401;3006;8486;0;0;0;36515;0;0;0;0;0;0;0;0;0;0;0
992558970;5001;116989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992565705;3805;41744;0;0;0;0;0;0;0;0;0;0;53755;20018;0;40059;0
992569379;3442;108731;224862;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992571306;1124;38073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992571934;301;0;0;0;0;23787;0;0;0;0;0;0;0;0;0;0;0
992574925;3034;0;0;0;0;100676;0;0;0;0;0;0;0;0;0;0;0
992592192;1119;15863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992592680;3001;0;0;0;0;18814;0;15568;0;0;0;0;0;0;0;0;0
992600713;3442;370860;0;0;0;0;0;63648;33380;0;0;0;0;0;0;0;0
992605294;5053;50490;0;0;0;0;41886;0;0;0;0;0;0;0;0;0;0
992610468;3007;0;0;0;0;1405;0;0;0;0;0;0;0;0;0;0;0
992628146;5053;37671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992638389;1539;17532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992648252;3205;0;0;0;0;7521;0;0;0;0;0;0;0;0;0;0;0
992648252;3030;0;0;0;0;0;134399;0;0;0;0;0;0;0;0;0;0
992676671;3420;18277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992690690;5035;29882;0;0;0;26199;0;0;0;0;0;0;0;0;0;0;0
992691433;3014;0;0;0;0;0;0;27585;0;0;0;0;0;0;0;0;0
992693738;5006;58357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992695307;3013;50301;0;0;0;0;0;0;39662;0;0;0;0;0;0;0;0
992706872;3033;32162;0;0;0;52009;0;0;0;0;0;0;0;0;0;0;0
992712686;5059;87549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992722436;3013;55007;0;0;0;49976;0;0;0;0;0;0;0;0;0;0;0
992727462;3120;58434;0;0;0;47585;0;0;0;0;0;0;0;0;0;0;0
992762500;3440;27193;0;0;0;28495;0;17669;0;0;0;0;0;0;0;0;0
992762519;3004;0;0;0;0;0;0;7222;18775;0;0;0;0;0;0;0;0
992765801;3016;0;0;0;0;10204;0;45817;0;0;0;0;0;0;0;0;0
992786752;3414;0;0;0;0;61032;0;0;0;0;0;0;0;0;0;0;0
992794879;3802;11204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992795727;3036;23606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992795727;3238;16473;0;0;0;69609;0;0;0;0;0;0;0;0;0;0;0
992798858;1108;44290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992814276;3034;51120;0;0;0;26316;0;52572;0;0;0;0;0;0;0;7423;0
992814276;3228;0;0;0;0;66681;0;0;0;0;0;0;0;0;0;0;0
992823593;5001;40110;0;0;0;60602;0;0;0;0;0;0;0;0;0;0;0
992825464;3014;0;0;0;0;95779;0;0;0;0;0;0;0;0;0;0;0
992832436;5059;173129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992834854;3905;0;0;0;0;0;0;0;39360;0;0;0;0;0;0;0;0
992834854;3803;0;0;0;0;44005;0;0;97073;0;0;0;0;0;0;0;0
992845600;3414;115124;0;0;0;135625;0;0;0;0;0;0;0;0;0;0;0
992861223;3413;77559;0;12141;0;0;0;85873;0;0;0;0;0;0;0;0;0
992866934;1119;44529;82003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992870435;3804;0;0;0;0;0;0;0;0;0;0;0;49234;12461;0;0;0
992870435;3907;0;0;0;0;158104;0;0;0;0;0;0;0;0;0;0;0
992877464;3446;29904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992881399;3013;5223;0;0;0;0;0;9252;0;0;0;0;0;0;0;0;0
992907290;3118;0;0;0;0;908;0;0;0;0;0;0;0;0;0;0;0
992918357;3045;5525;0;0;0;64269;0;0;0;0;0;0;0;0;0;0;0
992923202;3026;75265;0;0;0;112330;0;36046;0;0;0;0;84344;0;0;0;0
992930403;1120;14088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992939141;5037;19067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992951958;5037;53911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992953934;3442;0;41035;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992955325;1121;0;0;0;0;27280;0;0;0;0;0;0;0;0;0;0;0
992956852;3442;46554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992961996;3014;0;0;0;0;1240;0;0;0;0;0;0;0;0;0;0;0
992962763;3033;9902;0;0;0;37395;0;12539;0;0;0;0;0;0;0;0;0
992964685;3016;0;0;28504;0;16872;0;78054;0;0;0;0;0;0;0;0;0
992964685;3120;14410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992975482;3003;6685;0;0;0;19066;0;0;0;0;0;0;0;0;0;0;0
992976071;3017;0;0;0;0;29967;0;0;0;0;0;0;0;0;0;0;0
992976411;3415;0;0;0;0;28659;0;22620;0;0;0;0;0;0;0;0;0
992990430;3401;141349;0;0;0;23554;0;0;0;0;0;0;0;0;0;0;0
992992891;3411;18977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
992996188;3003;0;0;0;0;0;0;11812;0;0;0;0;0;0;0;0;0
993001791;3017;0;0;0;0;17624;0;0;0;0;0;0;0;0;0;0;0
993021733;3443;10216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993025933;5037;0;100695;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993029912;5006;214243;0;0;0;13699;0;45518;0;0;0;0;0;0;0;0;0
993036307;5035;0;0;0;0;7416;0;0;0;0;0;0;0;0;0;0;0
993045306;3807;23639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993046779;3209;0;0;0;0;9276;0;0;0;0;0;0;0;0;0;0;0
993056294;3002;37530;0;0;0;19547;0;14876;0;0;0;0;37331;42064;0;131016;0
993075566;3414;0;0;0;0;20396;0;0;0;0;0;0;0;0;0;0;0
993076058;3034;71452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993086290;3209;91388;0;0;0;116588;0;0;0;0;0;0;0;0;0;0;0
993099074;3413;0;0;0;0;810;0;0;0;0;0;0;0;0;0;0;0
993127558;3033;0;0;0;0;52987;0;16014;0;0;0;0;0;0;0;0;0
993127558;3209;45246;0;0;0;42162;0;0;0;0;0;0;0;0;0;0;0
993187550;3805;0;0;0;0;0;0;0;0;0;0;0;25275;40978;0;0;0
993191299;3228;0;0;0;0;19320;0;26909;0;0;0;0;0;0;0;0;0
993191299;3034;24232;0;0;0;26960;0;23395;0;0;0;0;0;0;0;19164;0
993216267;3034;72489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993226343;5035;68234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993271349;3003;52384;0;0;0;43939;0;36586;0;0;0;0;0;0;0;0;0
993275050;3020;5159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993277142;3045;0;0;0;0;60737;0;0;0;0;0;0;0;0;0;0;0
993297976;1133;0;0;0;0;0;0;23836;0;0;0;0;0;0;0;0;0
993318507;5035;6877;0;0;0;37542;0;0;0;0;0;0;0;0;0;0;0
993339091;3416;93457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993368172;3016;48967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993374350;3014;0;0;0;0;20019;0;45248;6059;0;0;0;0;0;0;0;0
993377651;5007;36625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993383988;5035;20310;0;0;0;81075;0;0;0;0;0;0;0;0;0;0;0
993405094;3205;9505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993405094;3030;0;0;0;0;120026;0;0;0;0;0;0;0;0;0;0;0
993405868;3442;173813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993406651;3014;0;0;0;0;0;0;507;0;0;0;0;0;0;0;0;0
993406651;3118;14423;0;0;0;35546;0;24223;0;0;0;0;0;0;0;0;0
993409685;1124;16430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993422630;5038;21395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993434205;5032;30953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993440523;3034;0;0;0;0;0;0;4598;0;0;0;0;0;0;0;0;0
993443506;3412;0;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993443506;3411;308953;0;31854;0;0;1200;0;0;0;0;0;0;0;0;0;0
993454389;3803;62152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993459984;5007;51932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993462535;1120;56779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993468584;3447;19446;0;6760;0;75019;0;14023;0;0;0;0;0;0;0;0;0
993468916;3004;0;0;0;0;18684;0;0;0;0;0;0;0;0;0;0;0
993469785;3016;12631;0;669;0;16173;0;0;0;0;0;0;0;0;0;0;0
993470643;3019;5047;0;0;0;0;0;0;0;0;0;0;75170;0;0;0;0
993472050;3047;0;0;0;0;0;0;24251;0;0;0;0;0;0;0;0;0
993472409;3006;72308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993475149;3050;0;0;0;0;68872;0;0;0;0;0;0;0;0;0;0;0
993475696;3019;22653;0;0;0;0;0;80203;36110;0;0;0;0;0;0;0;0
993479748;3446;46549;0;0;0;0;0;68732;0;0;15602;0;0;0;0;0;0
993481688;3001;33255;0;0;0;0;0;0;0;0;0;0;9696;0;0;0;0
993488674;3442;197025;0;0;0;13748;0;13975;0;0;0;0;0;0;0;0;0
993488763;5053;216455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993493872;3807;46969;0;0;0;0;0;5820;25094;0;0;0;28524;25981;0;0;0
993497452;3118;0;0;0;0;599;0;0;0;0;0;0;0;0;0;0;0
993497452;3014;28293;0;0;0;12022;0;13313;0;0;0;0;0;0;0;0;0
993498009;5037;72415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993502308;4213;0;0;0;0;0;0;44208;0;0;0;0;0;0;0;0;0
993505188;3030;0;0;0;0;41694;0;24288;0;0;0;0;0;0;0;0;0
993509213;5035;212372;0;0;0;0;0;37455;0;0;0;0;0;0;0;0;0
993510742;3120;20974;0;0;0;29299;0;0;0;0;0;0;0;0;0;0;0
993510742;3016;0;0;0;0;0;0;33874;0;0;0;0;0;0;0;0;0
993512303;3054;41929;0;0;0;14247;0;19836;0;0;0;0;0;0;0;0;0
993513482;3014;139258;0;0;0;29822;0;114544;0;0;0;0;0;0;0;0;0
993513482;3118;2139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993514713;5001;12421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993514772;5036;170156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993518379;3026;8630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993518379;3226;0;0;0;0;0;0;4278;0;0;0;0;0;0;0;0;0
993518913;1119;55135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993525588;3006;8215;0;0;0;19354;0;0;0;0;0;0;0;0;0;0;0
993526401;3105;0;0;0;0;0;0;0;60819;0;0;0;0;0;0;0;0
993526401;3003;38205;0;0;0;34283;0;0;102985;0;0;0;0;0;0;11849;0
993533742;5006;81596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993538124;5035;149682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993539856;5022;68070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993543705;3405;0;0;0;0;3205;0;0;0;0;0;0;0;0;0;0;0
993553514;5006;13010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993553956;5001;37600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993558567;3437;84855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993558788;3046;0;0;7434;0;0;0;0;0;0;0;0;0;0;0;0;0
993559601;3414;0;0;0;0;35298;0;0;0;0;0;0;0;0;0;0;0
993566772;5045;24985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993577421;3411;304212;0;0;0;82312;0;66440;0;0;0;0;0;0;0;0;0
993580155;3048;10358;0;0;0;24128;0;0;0;0;0;0;0;0;0;0;0
993580236;3403;32946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993590789;3804;0;0;0;0;0;0;3318;10910;0;0;0;0;0;0;0;0
993593125;3013;47233;0;0;0;24954;0;59019;9088;0;3119;0;0;0;0;89109;0
993595055;3006;172475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993595055;3303;0;0;0;0;179903;0;0;0;0;0;0;0;0;0;0;0
993616494;3447;0;0;0;0;42305;0;0;0;0;0;0;0;0;0;0;0
993623032;5028;74162;0;0;0;34118;0;0;0;0;0;0;0;0;0;0;0
993625612;3034;385698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993625752;3004;0;0;0;0;0;0;0;0;0;35976;0;0;0;0;0;0
993625752;3107;56159;0;0;0;23029;0;0;61183;0;0;0;0;0;0;0;0
993629413;3805;104471;0;0;0;0;0;0;0;0;0;0;182946;10435;0;0;0
993640328;3411;11613;72359;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993645567;4206;3965;0;0;0;34877;0;0;0;0;0;0;0;0;0;0;0
993737518;3007;57539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993741809;3032;19229;0;2742;0;25266;0;1197;0;0;0;0;0;0;0;0;0
993744050;3401;0;0;0;0;107538;0;0;0;0;0;0;0;0;0;0;0
993749451;3416;0;0;0;0;13428;0;0;0;0;0;0;0;0;0;0;0
993750034;3020;49955;0;0;0;41302;0;81286;0;0;0;0;0;0;0;0;0
993752398;3001;0;0;0;0;3291;0;33010;0;0;0;0;0;0;0;0;0
993752398;3101;27207;0;0;0;0;0;49059;0;0;0;0;0;0;0;0;0
993756946;3817;0;0;0;0;11105;0;0;0;0;0;0;0;0;0;0;0
993758604;3415;82780;0;0;0;33339;0;0;0;0;0;0;0;0;0;0;0
993764663;3034;1775;0;0;0;14322;0;0;0;0;0;0;0;0;0;0;0
993795917;3107;30737;0;0;0;0;0;4387;80496;0;0;0;0;0;0;0;0
993795917;3004;78073;0;27130;0;20385;0;107332;41055;0;0;0;0;0;0;0;0
993801224;5006;73946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993803790;5035;40131;0;0;0;27751;0;0;0;0;0;0;0;0;0;0;0
993806277;3033;4365;0;0;0;37570;0;8798;0;0;0;0;0;0;0;0;0
993825603;5006;15092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993837628;3417;433623;0;0;0;47851;0;0;0;0;0;0;0;0;0;0;0
993847437;1108;46027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993849596;3411;98803;0;0;0;19000;0;0;0;0;0;0;0;0;0;0;0
993853925;5001;137936;0;18782;0;121601;0;0;0;0;0;0;0;0;0;0;0
993855235;3034;84212;0;0;0;58672;0;0;47491;0;0;0;0;0;0;67087;0
993861944;3411;143420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993865206;3020;50446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993871435;3112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993871435;3017;0;0;0;0;31286;0;0;0;0;0;0;0;0;0;0;0
993873152;3802;0;0;0;0;14869;0;0;0;0;0;0;0;0;0;0;0
993875600;5006;39657;0;0;0;11576;0;0;0;0;0;0;0;0;0;0;0
993887579;5035;0;0;0;0;0;0;44957;0;0;0;0;0;0;0;0;0
993893722;3118;0;0;0;0;0;0;11590;0;0;0;0;0;0;0;0;0
993900710;3415;70812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993916765;3804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4445;0
993933570;3804;0;0;0;0;51269;0;0;0;0;0;0;0;0;0;0;0
993934089;3438;22772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993950645;3003;0;0;0;0;0;0;0;5845;0;60620;0;55511;0;0;0;0
993950645;3105;113579;0;0;0;0;0;111256;187193;0;0;0;0;0;0;0;0
993954144;3101;0;0;0;0;0;0;67475;0;0;0;0;19990;0;0;0;0
993965995;3817;0;0;0;0;181902;0;0;0;0;0;0;0;0;0;0;0
993996068;3022;0;0;0;0;0;0;56868;0;0;0;0;0;0;0;0;0
993996955;3014;60088;0;10866;0;40088;0;36834;36207;0;0;0;0;0;0;0;0
994000209;5037;28321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994003399;3414;0;0;0;0;47016;0;0;0;0;0;0;0;0;0;0;0
994020749;3033;0;0;0;0;49361;0;0;0;0;0;0;0;0;0;0;0
994020838;3446;10048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994046578;3045;12965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994049720;3416;90322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994052802;3802;111348;0;0;0;36611;0;0;0;0;7215;0;0;0;0;0;0
994052802;3903;0;0;0;0;0;0;0;0;0;13335;0;0;0;0;0;0
994061801;5007;35189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994073559;3035;0;0;0;0;0;0;0;0;12510;0;0;0;0;0;0;0
994073559;3240;111769;0;18654;0;0;0;6004;0;0;0;0;0;0;0;0;0
994074237;3003;0;0;0;0;12702;0;0;0;0;0;0;0;0;0;30087;0
994076523;3047;0;0;0;0;24371;0;0;0;0;0;0;0;0;0;0;0
994077139;3905;55998;0;0;0;0;0;0;56541;0;0;0;34849;30012;0;0;0
994077139;3803;44028;0;23209;0;0;0;45935;0;0;22447;0;0;0;0;0;0
994087606;5028;17445;0;0;0;11524;0;0;0;0;0;0;0;0;0;0;0
994105590;3016;0;0;0;0;24379;0;0;0;0;0;0;0;0;0;0;0
994112236;3209;115255;0;0;0;20581;0;0;0;0;0;0;0;0;0;0;0
994144014;3014;56745;0;0;0;4734;0;0;0;0;0;0;0;0;0;0;0
994144898;3803;0;0;0;0;0;0;0;0;27664;0;0;0;0;0;0;0
994144898;3905;0;0;0;0;0;0;40703;0;0;0;0;0;0;0;0;0
994165992;3903;0;0;0;0;16770;0;21904;0;0;0;0;0;0;0;0;0
994185551;3034;33343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994185837;5035;65260;0;0;0;0;0;22569;0;0;0;0;0;0;0;0;0
994198556;3420;130989;3000;0;0;0;4200;64820;0;3600;0;0;0;0;0;0;0
994199668;3036;0;0;0;0;14756;0;0;0;0;0;0;0;0;0;0;0
994222902;3030;23558;0;0;0;8450;0;5712;0;0;0;0;0;0;0;0;0
994224743;3018;30017;0;0;0;67314;0;29037;0;0;0;0;0;0;0;0;0
994249320;3004;0;0;0;0;38416;0;0;0;0;0;0;0;0;0;0;0
994264168;5038;89532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994276042;3036;0;0;0;0;15624;0;0;0;0;0;0;0;0;0;0;0
994290215;3420;36161;0;0;0;12704;0;0;0;0;0;0;0;0;0;0;0
994309374;3048;17153;0;0;0;75653;0;0;0;0;0;0;0;0;0;0;0
994309374;3314;21904;0;0;0;2888;0;0;0;0;0;0;0;0;0;0;0
994310917;3812;9938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994318438;3442;2347;0;0;0;0;0;47766;0;0;0;0;0;0;0;0;0
994322370;5059;42727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994329960;3411;49459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994331701;3026;87721;0;0;0;18254;0;107272;0;0;0;0;0;0;0;0;0
994333089;3804;0;0;0;0;23098;0;18110;0;0;0;0;0;0;0;22117;0
994333410;3007;0;0;0;0;5196;0;20441;0;0;0;0;0;0;0;0;0
994356100;3026;51129;0;14620;0;122103;0;61999;0;0;0;0;0;0;0;0;0
994358316;3407;31686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994378309;3005;0;0;25922;0;7248;0;63487;0;0;15250;0;0;0;0;0;0
994381113;3034;128091;0;0;0;74494;0;0;0;0;0;0;0;0;0;0;0
994382470;3030;11870;0;0;0;13563;0;0;0;0;0;0;0;0;0;0;0
994383094;3442;85568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994384716;3016;19298;0;0;0;25283;0;0;0;0;0;0;0;0;0;0;0
994396900;3025;38384;0;0;0;0;0;0;25820;0;46409;0;16466;0;0;0;0
994396900;3203;0;0;0;0;0;0;15495;0;0;0;0;0;0;0;0;0
994399365;3014;5108;0;10251;0;10126;0;0;0;0;9512;0;0;0;0;0;0
994403923;3808;0;0;0;0;12419;0;0;0;0;0;0;0;0;0;0;0
994413686;3054;0;0;8380;0;5401;0;0;0;0;0;0;0;0;0;0;0
994413686;3234;22247;0;0;0;16003;0;35766;0;0;0;0;0;0;0;0;0
994423185;3817;0;0;0;0;38451;0;31544;0;0;0;0;0;0;0;0;0
994428942;5037;317858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994433792;5054;19240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994435124;3012;0;0;0;0;17670;0;0;0;0;0;0;0;0;0;0;0
994436724;3401;56385;0;0;0;21858;0;37285;0;0;0;0;0;0;0;0;0
994441698;5037;27199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994446568;1120;35002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994451618;3049;0;0;0;0;0;0;19907;0;0;0;0;0;0;0;0;0
994456946;3414;0;0;14336;0;11627;0;0;0;0;0;0;0;0;0;0;0
994462164;3026;0;0;0;0;29715;0;24888;0;0;0;0;0;0;0;0;0
994463721;3802;47904;0;0;0;36410;0;13018;0;0;17477;0;0;0;0;0;0
994480715;3034;28059;0;0;0;17345;0;0;0;0;0;0;0;0;0;0;0
994489992;3407;74124;0;0;0;14162;0;0;0;0;3392;0;0;0;0;0;0
994495151;5028;12427;0;0;0;17851;0;0;0;0;0;0;0;0;0;0;0
994503464;3003;0;0;0;0;0;0;20480;0;0;0;0;0;0;0;0;0
994524119;5059;31072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994571753;3808;0;0;0;0;27048;0;10426;0;0;0;0;0;0;0;0;0
994571753;4005;67103;0;0;0;94465;0;19918;0;0;0;0;0;0;0;0;0
