orgnr;komnr;hvete_mat;hvete_for;hvete_sakorn;rug_mat;rug_for;rug_sakorn;bygg;bygg_sakorn;havre;havre_sakorn;rughvete;rughvete_sakorn;erter;erter_sakorn;oljefro;oljefro_sakorn
987812397;3903;0;0;0;0;0;0;0;0;79339;0;0;0;0;0;0;0
987819561;3905;36277;259893;0;18214;0;0;228465;0;0;0;0;0;0;0;0;0
987890371;3120;0;50628;0;0;0;0;0;0;51510;0;0;0;0;0;0;0
987927968;4202;0;0;0;0;0;0;57488;0;0;0;0;0;0;0;0;0
987929286;3216;0;11798;0;0;0;0;9579;0;0;0;0;0;0;0;0;0
988025232;3207;0;0;0;0;0;0;26518;0;0;0;0;0;2828;0;0;0
988027189;3413;0;0;0;0;0;0;25804;0;22780;0;0;0;0;0;0;0
988042072;3909;0;614523;0;0;0;0;135217;0;239639;0;234462;0;0;0;0;0
988050253;3118;0;22462;0;0;0;0;23271;0;9052;0;0;0;0;0;0;0
988061492;5037;0;0;0;0;0;0;94050;0;0;0;0;0;0;0;0;0
988069256;3303;0;0;0;0;0;0;0;0;24360;0;0;0;0;0;0;0
988095613;3226;0;0;0;0;0;0;81037;0;24768;0;0;0;0;0;0;0
988344001;3411;0;0;0;0;0;0;0;0;36028;0;0;0;0;0;0;0
988442232;3414;0;0;0;0;0;0;405157;0;0;238953;0;0;0;0;0;0
988457973;5041;0;0;0;0;0;0;174973;0;0;0;0;0;0;0;0;0
988465283;3446;0;0;0;0;0;0;76183;0;0;0;0;0;0;0;0;0
988586978;3209;31730;133096;0;0;0;0;307919;0;106821;0;0;0;46264;0;0;0
988612936;3120;70784;298956;0;0;0;0;2457;0;32999;0;157896;0;0;0;116310;0
988638110;3446;0;0;0;0;0;0;115819;0;0;0;0;0;0;0;0;0
988808601;5035;0;0;0;0;0;0;64540;0;0;0;0;0;0;0;0;0
988862533;3415;0;0;0;0;0;0;1100412;0;0;0;0;0;0;0;0;0
988885290;5028;0;0;0;0;0;0;19029;0;0;0;0;0;0;0;0;0
988891495;1120;0;0;0;0;0;0;63493;0;0;0;0;0;0;0;0;0
988912433;5038;0;0;0;0;0;0;54288;0;0;0;0;0;0;0;0;0
988983950;3207;0;137047;0;0;0;0;124645;0;184924;0;0;0;43329;0;43043;0
989099906;3118;73495;276180;0;0;0;0;632929;0;0;0;0;0;0;0;0;0
989114611;3116;0;124864;0;0;0;0;5489;0;0;0;0;0;0;0;0;0
989123130;3405;0;21001;0;0;0;0;122403;0;0;0;0;0;0;0;0;0
989127322;3433;0;0;0;0;0;0;10770;0;5005;0;0;0;0;0;0;0
989277545;3405;0;0;0;0;0;0;62760;0;0;0;0;0;0;0;0;0
989286102;3122;0;0;0;0;0;0;64163;0;106455;0;0;0;0;0;0;0
989286641;5029;0;23544;0;0;0;0;40667;0;0;0;0;0;0;0;0;0
989332805;5037;108885;142427;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989645447;5038;0;0;0;0;0;0;31304;0;0;0;0;0;0;0;0;0
989757822;3418;0;0;0;0;0;0;78394;0;73226;0;0;0;0;0;0;0
989774484;3413;81784;0;0;0;0;0;408998;0;0;0;0;0;0;0;0;0
989813226;3118;0;0;0;0;0;0;52473;0;91757;0;0;0;0;0;0;0
989837699;3220;0;0;0;0;0;0;0;0;130985;0;0;0;0;0;0;0
989915576;3305;0;16094;0;0;0;0;6229;0;16006;0;0;0;0;0;0;0
989926144;3118;22602;0;0;0;0;0;0;0;74641;0;0;0;0;0;0;0
989992899;3414;0;0;0;0;0;0;167209;0;0;0;0;0;0;0;0;0
990009163;3228;0;0;0;0;0;0;133052;0;162912;0;0;0;17502;0;0;0
990017727;3415;28694;13808;0;0;0;0;51686;0;3000;0;0;0;0;0;0;0
990033870;3216;0;0;0;0;0;0;0;0;109040;0;0;0;0;0;0;0
990114145;3101;0;0;0;0;0;0;59970;0;40278;0;0;0;0;0;0;0
990124132;3415;0;0;0;0;0;0;0;0;67342;0;0;0;0;0;0;0
990159432;3314;122275;84826;0;0;0;0;0;0;0;0;0;0;0;0;25928;0
990187010;3118;0;87953;0;0;0;0;173097;0;49756;0;0;0;0;0;0;0
990254389;3226;0;0;0;0;0;0;50609;0;32863;0;0;0;0;0;0;0
990370559;3205;0;128234;0;0;0;0;0;0;118854;0;0;0;0;0;0;0
990469520;1127;0;32498;0;0;0;0;44206;0;0;0;0;0;0;0;0;0
990545790;3203;0;0;0;0;0;0;0;0;31702;0;0;0;0;0;0;0
990601305;3418;0;0;0;0;0;0;133729;0;161870;0;0;0;0;0;0;0
990633576;3301;59163;127464;0;0;0;0;0;0;0;0;0;0;0;0;0;0
990641021;4018;28972;109894;0;0;0;0;89434;0;0;0;0;0;25325;0;0;0
990728968;3417;0;0;0;0;0;0;0;199570;0;0;0;0;0;0;0;0
990744955;5022;0;0;0;0;0;0;61902;0;0;0;0;0;0;0;0;0
990780404;3118;10486;0;0;0;0;0;0;0;27918;0;0;0;4297;0;0;0
990900418;5038;20123;0;0;0;0;0;78867;0;0;0;0;0;0;0;0;0
990909792;3907;0;0;0;0;0;0;0;0;0;0;43861;0;0;0;0;0
990919798;3228;20023;8360;0;0;0;0;0;0;0;0;0;0;0;0;0;0
990946450;3103;0;0;0;0;0;0;69884;0;0;0;0;0;0;0;0;0
990951993;1119;0;0;0;0;0;0;49520;0;0;0;0;0;0;0;0;0
990955379;5006;0;0;0;0;0;0;31790;0;0;0;0;0;0;0;0;0
991033734;3413;0;0;0;0;0;0;0;31240;0;0;0;0;0;0;0;0
991106677;3118;0;38626;0;0;0;0;83215;0;0;0;0;0;0;0;0;0
991123938;3214;0;0;0;0;0;0;0;0;87892;0;0;0;0;0;0;0
991218955;5037;0;0;0;0;0;0;229912;0;0;0;0;0;0;0;0;0
991277315;3114;0;38317;0;0;0;0;0;0;103691;0;14254;0;0;0;0;0
991279601;3332;0;0;0;0;0;0;0;0;39464;0;0;0;0;0;0;0
991296727;5058;0;0;0;0;0;0;60551;0;0;0;0;0;0;0;0;0
991306102;3451;0;0;0;0;0;0;3929;0;0;0;0;0;0;0;0;0
991392440;5028;0;0;0;0;0;0;75730;0;0;0;0;0;0;0;0;0
991414096;3405;0;0;0;0;0;0;23551;0;0;0;0;0;0;0;0;0
991441522;5038;0;48784;0;0;0;0;71734;0;0;0;0;0;0;0;0;0
991457062;3216;79957;0;0;0;0;0;0;0;160020;0;0;0;0;0;0;0
991461485;3907;0;0;0;0;0;0;22630;0;0;0;0;0;0;0;0;0
991470808;3446;16737;55483;0;0;43653;0;0;0;0;0;0;0;0;0;0;0
991525483;3440;0;0;0;0;0;0;27605;0;0;0;0;0;0;0;0;0
991561358;3446;0;0;0;0;0;0;54248;0;0;0;0;0;0;0;0;0
991578641;3305;0;33919;0;0;0;0;66130;0;0;0;0;0;0;0;0;0
991587322;3414;0;0;0;0;0;0;0;0;37948;0;0;0;0;0;0;0
991589058;3305;0;19625;0;0;0;0;0;0;0;0;0;0;0;0;0;0
991593659;5038;0;0;0;0;0;0;78056;0;0;0;0;0;0;0;0;0
991692568;3413;136520;2500;0;0;0;0;297953;0;0;0;0;0;0;0;0;0
991853812;5035;0;5669;0;0;0;0;105165;0;155097;0;0;0;0;0;0;0
991892745;3416;0;0;0;0;0;0;0;0;18975;0;0;0;0;0;0;0
991892958;3451;0;0;0;0;0;0;16096;0;0;0;0;0;0;0;0;0
991916768;3446;9455;124013;0;19873;0;0;175775;0;56183;0;0;0;0;0;0;0
991922431;3205;0;0;0;0;0;0;45485;0;122918;0;0;0;0;0;0;0
991962107;3238;0;78090;0;0;0;0;388986;0;269475;0;0;0;16144;0;35652;0
992014563;5035;0;0;0;0;0;0;165021;0;37115;0;0;0;0;0;0;0
992030631;3205;0;39943;0;0;0;0;102697;0;137576;0;0;0;0;0;0;0
992038195;3807;0;0;85176;0;0;0;0;0;0;0;0;0;0;0;0;0
992084448;5037;0;0;0;0;0;0;26758;0;0;0;0;0;0;0;0;0
992087137;3446;0;0;0;0;0;0;152070;0;52475;0;0;0;0;0;0;0
992106425;5053;0;0;0;0;0;0;148838;0;0;0;0;0;0;0;0;0
992128003;3007;0;0;0;0;0;0;0;121555;0;0;0;0;0;0;0;0
992128003;3305;0;0;0;0;0;0;15956;0;0;0;0;0;0;0;0;0
992138297;3411;0;17793;0;0;0;0;128119;0;0;0;0;0;15020;0;0;0
992139145;3228;116120;0;0;0;0;0;161568;0;161348;0;73839;0;0;0;0;0
992156678;5037;0;0;0;0;0;0;17201;0;0;0;0;0;0;0;0;0
992183012;5028;0;0;0;0;0;0;70340;0;0;0;0;0;0;0;0;0
992213914;3909;0;50520;0;0;0;0;39187;0;14894;0;45081;0;0;0;0;0
992230908;3316;0;0;0;0;0;0;0;0;73452;0;74424;0;0;0;0;0
992235241;3442;0;0;0;0;0;0;265135;0;0;0;0;0;0;0;0;0
992280301;5038;0;0;0;0;0;0;42048;0;0;0;0;0;0;0;0;0
992319291;3411;0;0;0;0;0;0;319447;0;0;0;0;0;0;0;0;0
992354321;3122;0;0;0;0;0;0;88188;0;21330;0;0;0;0;0;0;0
992514485;3228;0;0;0;0;0;0;49965;0;0;0;0;0;0;0;0;0
992574925;3228;0;0;0;0;0;0;226370;0;0;0;0;0;0;0;0;0
992592680;3101;18233;0;0;0;0;0;0;0;40833;0;0;0;0;0;0;0
992648252;3030;0;0;0;0;0;0;0;0;0;164052;0;0;0;0;0;0
992765801;3120;0;49769;0;0;0;0;0;0;17922;0;0;0;0;0;0;0
992923202;3226;41941;0;0;0;0;0;132989;0;244418;0;0;0;0;0;0;0
992953934;3442;0;0;0;0;0;0;0;0;0;0;0;0;40085;0;0;0
992976411;3415;0;0;0;0;0;0;24118;0;61596;0;0;0;0;0;0;0
992984996;3114;0;0;0;0;0;0;0;0;3396;0;0;0;0;0;0;0
992990430;3401;0;0;0;0;0;0;181774;0;0;0;0;0;0;0;0;0
993086290;3209;60175;66112;0;0;0;0;219128;0;154895;0;0;0;0;0;52778;0
993099074;3413;5441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
993368172;3120;0;0;0;0;0;0;118507;0;0;0;0;0;0;0;0;0
993383988;5035;0;0;0;0;0;0;69435;0;18927;0;0;0;0;0;0;0
993405094;3205;0;0;0;0;0;0;121356;0;108685;0;0;0;0;0;0;0
993405868;3442;0;0;0;0;0;0;178051;0;0;0;0;0;0;0;0;0
993422630;5038;0;0;0;0;0;0;21567;0;0;0;0;0;0;0;0;0
993469858;1566;0;0;0;0;0;0;44763;0;0;0;0;0;0;0;0;0
993509213;5035;0;27390;0;0;0;0;248776;0;0;0;0;0;0;0;0;0
993539856;5022;0;0;0;0;0;0;83942;0;0;0;0;0;0;0;0;0
993625752;3107;42585;30278;0;0;0;0;78092;0;47576;0;0;0;7773;0;0;0
993640328;3411;0;0;0;0;0;0;0;154501;0;0;0;0;0;0;0;0
993645567;4206;0;0;0;0;0;0;0;0;9766;0;0;0;0;0;0;0
993873152;3903;0;0;0;0;0;0;0;0;28681;0;0;0;0;0;0;0
993877549;3314;0;67041;0;0;0;0;0;0;139257;0;0;0;0;0;0;0
994276042;3238;0;0;0;0;0;0;0;0;29570;0;0;0;0;0;0;0
994322370;5059;0;0;0;0;0;0;49445;0;0;0;0;0;0;0;0;0
994340298;3433;0;0;0;0;0;0;3503;0;0;0;0;0;0;0;0;0
994428942;5037;0;0;0;0;0;0;367820;0;0;0;0;0;0;0;0;0
994446568;1120;0;0;0;0;0;0;26385;0;0;0;0;0;0;0;0;0
994688081;3120;0;38130;0;0;0;0;0;0;0;0;0;0;0;0;0;0
994968319;3332;0;0;0;0;0;0;35660;0;0;0;0;0;0;0;0;0
995004712;3003;0;0;48569;0;0;0;0;48842;0;0;0;0;0;0;0;0
995027011;3418;0;0;0;0;0;0;188296;0;172153;0;0;0;0;0;0;0
995200465;3414;0;0;0;0;0;0;0;0;109690;0;0;0;0;0;0;0
995218194;5006;0;0;0;0;0;0;41441;0;0;0;0;0;0;0;0;0
995228246;3107;0;0;0;0;0;0;66297;0;0;0;0;0;0;0;0;0
995642131;5029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
995805138;3310;0;0;0;0;0;0;46088;0;0;0;0;0;23799;0;0;0
995888998;3403;129561;140324;0;0;0;0;426646;0;292817;0;0;0;0;0;0;0
996276279;5035;0;0;0;0;0;0;41202;0;0;0;0;0;0;0;0;0
996281663;5053;0;0;0;0;0;0;50763;0;0;0;0;0;0;0;0;0
996322394;3318;0;0;0;0;0;0;0;0;40180;0;0;0;0;0;0;0
996374742;3411;0;0;0;0;0;0;358759;0;0;0;0;0;27660;0;0;0
996376095;3909;0;13890;0;0;0;0;0;0;0;0;0;0;0;0;0;0
996407098;3105;0;0;0;0;0;0;160981;0;0;0;0;0;15355;0;0;0
996407187;3105;0;54112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
996422747;3907;0;0;0;70717;0;0;0;0;26849;0;0;0;48371;0;64082;0
996473449;3909;28765;51531;0;127990;0;0;0;0;0;0;0;0;0;0;0;0
996479382;3314;0;39967;0;0;0;0;0;0;49319;0;0;0;0;0;0;0
996562948;3120;0;0;0;0;0;0;0;0;126038;0;0;0;0;0;0;0
996574989;3407;0;0;0;0;0;0;69343;0;0;0;0;0;0;0;0;0
996644839;3414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
996688496;3218;0;0;0;0;0;0;38396;0;0;0;0;0;0;0;0;0
996827917;5059;0;0;0;0;0;0;376941;0;0;0;0;0;0;0;0;0
996901246;3122;0;0;0;0;0;0;0;0;14183;0;0;0;0;0;0;0
997191552;3413;0;0;0;0;0;0;411606;0;0;0;0;0;0;0;0;0
997396480;1119;0;0;0;0;0;0;7848;0;0;0;0;0;0;0;0;0
997488040;5022;0;0;0;0;0;0;33073;0;0;0;0;0;0;0;0;0
997534573;5034;0;0;0;0;0;0;38057;0;0;0;0;0;0;0;0;0
997551206;3332;0;0;0;0;0;0;0;0;12208;0;0;0;0;0;0;0
997595033;3310;0;0;0;0;0;0;12241;0;0;0;0;0;0;0;0;0
997627792;3107;13724;0;0;0;0;0;29849;0;0;0;0;0;0;0;0;0
997734904;3443;0;0;0;0;0;0;51493;0;30378;0;0;0;0;0;0;0
997788427;3207;0;61617;0;0;0;0;0;0;62824;0;0;0;11965;0;0;0
997795016;3413;0;0;0;0;0;0;319229;0;0;0;0;0;0;0;0;0
997809122;3228;0;0;0;0;0;0;215543;0;109828;0;0;0;0;0;0;0
997811801;3907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89075;0
997836170;3101;0;74493;0;0;0;0;71455;0;28895;0;0;0;0;0;0;0
997971027;3101;8943;40720;0;0;0;0;0;0;57883;0;0;0;0;0;0;0
997997808;3230;0;0;0;0;0;0;79398;0;270978;0;0;0;0;0;0;0
998016169;5054;0;0;0;0;0;0;49698;0;28259;0;0;0;0;0;0;0
998190517;3101;0;0;0;0;0;0;39892;0;0;0;0;0;0;0;0;0
998212227;3118;0;31674;0;0;0;0;0;0;5439;0;0;0;0;0;0;0
998214890;3101;0;27688;0;0;0;0;0;0;0;0;0;0;0;0;0;0
998269253;3305;0;0;0;0;0;0;13602;0;0;0;0;0;0;0;0;0
998287987;3905;0;268543;0;0;0;0;6707;0;0;0;30772;0;0;0;30022;0
998380618;3107;60325;24178;0;0;0;0;0;0;0;0;0;0;0;0;0;0
998545285;3905;0;51686;0;0;0;0;0;0;0;0;0;0;0;0;15455;0
998603862;3411;0;0;0;0;0;0;7816;0;0;0;0;0;0;0;0;0
998813506;3205;0;0;0;0;0;0;40596;0;79101;0;0;0;0;0;0;0
998866383;3811;0;0;737254;0;0;0;0;80537;0;0;0;0;0;0;0;0
998866383;3911;0;392850;0;0;0;0;632067;0;27310;0;0;0;0;0;0;0
999076084;3905;0;0;0;0;0;0;65790;0;7536;0;0;0;0;0;0;0
999108822;5057;0;0;0;0;0;0;19895;0;0;0;0;0;0;0;0;0
999268293;3420;100805;9993;0;0;0;0;262440;0;218581;0;0;0;0;0;0;0
999303331;3909;0;26392;0;0;0;0;0;0;0;0;19409;0;0;0;0;0
999330312;3803;0;0;267714;0;0;0;0;0;0;0;0;0;0;0;0;0
999398197;3419;0;0;0;0;0;0;25034;0;0;0;0;0;0;0;0;0
999506755;3316;0;0;0;0;0;0;0;0;57415;0;0;0;0;0;0;0
999506968;5035;0;0;0;0;0;0;178247;0;49194;0;0;0;0;0;0;0
999530982;3118;23569;8097;0;0;0;0;42313;0;0;0;0;0;0;0;0;0
999585159;3907;0;40220;0;0;0;0;68019;0;20320;0;0;0;0;0;0;0
999662730;3903;0;0;0;0;0;0;0;0;125247;0;0;0;0;0;0;0
812862952;4003;0;19904;0;0;0;0;0;0;0;0;0;0;0;0;0;0
812896822;0301;0;31123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
812992112;3207;16912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
812992252;3234;0;0;0;0;0;0;123442;0;10861;0;0;0;0;0;0;0
813203782;3909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15514;0
813222892;3305;0;28814;0;0;0;0;32766;0;0;0;0;0;0;0;0;0
813520842;3314;0;8559;0;0;0;0;0;0;0;0;0;0;0;0;0;0
814589722;5038;0;0;0;0;0;0;73557;173407;0;0;0;0;0;0;0;0
814775712;3114;0;0;0;0;0;0;0;0;16367;0;0;0;0;0;0;0
815182162;3905;0;10963;0;0;0;0;0;0;15702;0;0;0;0;0;0;0
815191242;4003;0;56978;0;0;0;0;99435;0;0;0;0;0;0;0;9766;0
815315812;3101;0;89889;0;0;0;0;69146;0;0;0;0;0;21431;0;21298;0
815338502;3903;0;0;0;0;0;0;0;0;30274;0;0;0;0;0;0;0
816627222;5054;0;0;0;0;0;0;0;0;52232;0;0;0;0;0;0;0
818027672;3209;0;0;0;0;0;0;92245;0;0;0;0;0;15140;0;0;0
818779682;3411;0;0;0;0;0;0;98577;0;0;0;0;0;0;0;0;0
820823192;5001;0;0;0;0;0;0;80964;0;0;0;0;0;0;0;0;0
820876792;3310;79850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
822084532;3413;10687;30378;0;0;0;0;89519;0;0;0;0;0;0;0;0;0
822306012;3105;0;0;0;0;0;0;16651;0;0;0;0;0;0;0;0;0
823358172;3446;0;0;0;0;0;0;39190;0;0;0;0;0;0;0;0;0
824571872;3118;0;0;0;0;0;0;170296;0;23598;0;0;0;0;0;0;0
824792852;3314;0;19756;0;0;0;0;54508;0;0;0;0;0;0;0;0;0
824912092;5028;0;0;0;0;0;0;30253;0;0;0;0;0;0;0;0;0
825527362;3442;0;0;0;0;0;0;152663;0;37096;0;0;0;0;0;0;0
826424052;3305;70623;1812;0;0;0;0;0;0;0;0;0;0;0;0;0;0
826841192;3105;0;3188;0;0;0;0;129472;0;0;0;0;0;0;0;0;0
827965812;5054;0;0;0;0;0;0;32216;0;0;0;0;0;0;0;0;0
828050532;3403;0;46043;0;0;0;0;35236;0;0;0;0;0;0;0;0;0
830055592;3107;233424;0;0;0;0;0;77704;0;11689;0;40037;0;56662;0;0;0
831930942;3414;0;0;0;0;0;0;0;0;43287;0;0;0;0;0;0;0
856406792;3303;0;0;0;0;0;0;0;0;102860;0;0;0;0;0;0;0
863373662;3203;0;0;0;0;0;0;21527;0;0;0;0;0;0;0;0;0
869090042;3305;0;0;0;0;0;0;0;0;39422;0;0;0;0;0;0;0
869093262;3114;0;79312;0;0;0;0;93486;0;0;0;0;0;0;0;0;0
869097632;3228;0;119590;0;0;0;0;90453;0;267911;0;0;0;0;0;0;0
869100722;4018;0;0;0;0;0;0;0;0;39386;0;0;0;0;0;0;0
869108642;3424;0;0;0;0;0;0;133266;0;22918;0;0;0;0;0;0;0
869117242;3907;0;0;0;0;0;0;33744;0;0;0;0;0;0;0;0;0
869134112;5058;0;0;0;0;0;0;35501;0;0;0;0;0;0;0;0;0
869135992;5029;0;0;0;0;0;0;118422;0;5850;0;0;0;0;0;0;0
869146692;3118;0;7541;0;0;0;0;8529;0;0;0;0;0;0;0;0;0
869176532;3240;0;0;0;0;0;0;211750;0;0;0;0;0;0;0;0;0
869181722;5038;0;0;0;0;0;0;35268;0;0;0;0;0;0;0;0;0
869182672;5038;0;0;0;0;0;0;67943;0;0;0;0;0;0;0;0;0
869188212;3332;0;0;0;0;0;0;36843;0;0;0;0;0;0;0;0;0
869198692;3417;0;0;0;0;0;0;77164;0;58053;0;0;0;0;0;0;0
869325732;5035;0;0;0;0;0;0;23796;0;0;0;0;0;0;0;0;0
869326232;5037;0;0;0;0;0;0;25916;0;0;0;0;0;0;0;0;0
869338222;3216;0;0;0;0;0;0;0;0;0;0;22759;0;0;0;0;0
869349372;3203;0;0;0;0;0;0;0;0;16114;0;0;0;0;0;0;0
869447102;3120;0;0;0;0;0;0;11951;0;15706;0;0;0;0;0;0;0
869465992;3305;0;7737;95650;0;0;0;0;0;0;0;0;0;0;0;0;0
869494542;3407;0;0;0;0;0;0;24743;0;0;0;0;0;0;0;0;0
869506672;3403;0;16056;0;0;0;0;21519;0;12092;0;0;0;6610;0;0;0
869531812;3101;0;0;0;21465;0;0;29338;0;9309;0;0;0;0;0;0;0
869674532;5001;0;0;0;0;0;0;0;0;75019;0;0;0;0;0;0;0
869735582;3114;26728;6449;0;0;0;0;53566;0;0;0;0;0;0;0;0;0
869889342;3411;0;0;0;0;0;0;0;136634;0;0;0;0;0;0;0;0
869895962;3417;0;0;0;0;0;0;6157;0;0;0;0;0;0;0;0;0
869923052;3905;0;0;0;0;0;0;0;0;98696;0;0;0;0;0;0;0
869932582;3118;0;0;0;0;0;0;91681;0;47988;0;0;0;0;0;0;0
870048882;4020;0;23571;0;0;0;0;0;0;32031;0;0;0;0;0;0;0
870278632;3314;0;28230;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870312792;3316;0;0;0;0;0;0;75464;0;0;0;0;0;0;0;0;0
870558732;3418;0;0;0;0;0;0;36261;0;66356;0;0;0;0;0;0;0
874439002;3216;0;9573;0;0;0;0;48200;0;0;0;0;0;0;0;0;0
874451312;3303;0;11252;0;0;0;0;11500;0;6847;0;0;0;0;0;0;0
876177692;3112;0;0;0;0;0;0;0;0;288462;0;30567;0;0;0;0;0
876337282;3905;0;46028;0;0;0;0;59481;0;27370;0;0;0;0;0;0;0
879405882;3205;0;0;0;0;0;0;12587;0;0;0;0;0;0;0;0;0
879520592;3220;0;41163;0;0;0;0;8166;0;0;0;0;0;0;0;0;0
880000012;3205;0;0;0;0;0;0;147666;0;19093;0;0;0;0;0;0;0
880115162;3120;0;70204;0;0;0;0;82348;0;0;0;0;0;0;0;0;0
880467042;3305;0;101554;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880624032;3446;0;0;0;0;0;0;29481;0;0;0;0;0;0;0;0;0
880755382;3226;47874;77016;0;0;0;0;0;0;285637;0;0;0;0;0;0;0
881176092;1124;0;0;0;0;0;0;57673;0;0;0;0;0;0;0;0;0
881271362;5001;0;0;0;0;0;0;132075;0;13348;0;0;0;0;0;0;0
881479982;3403;0;0;0;0;0;0;0;145564;0;0;0;0;0;0;0;0
881685582;3413;0;0;0;0;0;0;27691;0;0;0;0;0;0;0;0;0
881955822;3118;15856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882894142;3411;0;0;0;0;0;0;154605;66349;0;0;0;0;0;0;0;0
882989372;3909;0;9195;0;0;0;0;0;0;0;0;0;0;0;0;4044;0
883217322;1120;0;0;0;0;0;0;13208;0;0;0;0;0;0;0;0;0
884351022;3107;34407;6209;0;0;0;0;0;0;3115;0;0;0;0;0;0;0
884390842;5053;0;0;0;0;0;0;72268;0;0;0;0;0;0;0;0;0
884942012;3401;0;0;0;0;0;0;23916;0;0;0;0;0;0;0;0;0
885378382;5038;0;0;0;0;0;0;10394;0;0;0;0;0;0;0;0;0
885385842;3415;141988;26525;0;0;0;0;150730;0;164448;0;0;0;0;0;0;0
885457932;5029;0;0;0;0;0;0;108781;0;23699;0;0;0;0;0;0;0
885466192;3411;0;0;0;0;0;0;192901;0;0;0;0;0;0;0;0;0
885844782;3441;0;60104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886002602;3101;0;0;0;0;54942;0;0;0;0;0;0;0;0;0;0;0
886533012;3120;0;0;0;0;0;0;1066;0;37404;0;38330;0;0;0;0;0
886540892;3305;0;0;0;0;0;0;29554;0;0;0;0;0;0;0;0;0
886604122;3414;0;0;0;0;0;0;155651;0;157185;0;0;0;0;0;0;0
889455802;3905;0;159384;0;0;0;0;0;0;0;0;0;0;0;0;30026;0
889573872;3905;0;16284;0;0;0;0;0;0;0;0;0;0;0;0;59222;0
889601922;3226;0;0;0;0;0;0;29273;0;0;0;0;0;0;0;0;0
890319122;3907;0;0;0;0;0;0;0;0;20846;0;12549;0;0;0;0;0
890736262;3442;0;0;0;0;0;0;218449;0;0;0;0;0;0;0;0;0
891473982;5001;0;0;0;0;0;0;149679;0;50555;0;0;0;0;0;0;0
892240442;3118;0;0;0;0;0;0;24306;0;48160;0;0;0;12668;0;0;0
892912912;3107;17484;10505;0;0;0;0;39645;0;0;0;0;0;0;0;0;0
896685872;3411;0;102991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
896985612;3212;0;26957;0;0;0;0;41666;0;56860;0;0;0;0;0;24240;0
897113112;3411;0;84527;0;0;0;0;197578;0;0;0;0;0;0;0;0;0
897298732;3107;0;60412;0;0;0;0;103534;0;0;0;0;0;49640;0;0;0
899533402;3114;0;57465;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911571609;3240;1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911691175;3107;47103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911692406;3305;0;47783;0;0;0;0;0;0;44643;0;0;0;0;0;0;0
911695839;3107;0;0;0;0;0;0;0;0;0;0;47616;0;0;0;16127;0
911702592;3114;0;0;0;0;0;0;0;0;0;0;42259;0;0;0;0;0
911721783;5035;0;0;0;0;0;0;52786;0;0;0;0;0;0;0;0;0
911849151;3238;0;0;0;0;0;0;212149;0;99866;0;0;0;0;0;0;0
911855291;3101;0;0;0;165334;0;0;143936;0;0;0;0;0;0;0;0;0
911885298;3234;0;0;0;0;0;0;163119;0;116905;0;0;0;0;0;0;0
911926512;3203;0;68605;0;0;0;0;0;0;0;0;0;0;7984;0;0;0
912124169;3446;0;53383;0;0;0;0;27759;0;0;0;0;0;0;0;0;0
912163679;5006;0;0;0;0;0;0;21130;0;0;0;0;0;0;0;0;0
912171736;5006;0;136582;0;0;0;0;74704;0;47821;0;0;0;0;0;0;0
912194450;3218;0;0;0;0;0;0;0;0;0;0;3490;0;0;0;0;0
912215989;4202;0;0;0;0;0;0;0;0;4506;0;0;0;0;0;0;0
912218767;3305;0;69728;0;0;0;0;103734;0;0;0;0;0;0;0;0;0
912260356;5006;0;0;0;0;0;0;32788;0;31858;0;0;0;0;0;0;0
912282260;3907;0;47759;0;93429;0;0;37270;0;7537;0;0;0;0;0;0;0
912299112;3903;0;0;0;0;0;0;0;0;13285;0;0;0;0;0;0;0
912375110;3226;0;0;0;0;0;0;0;0;28612;0;0;0;0;0;0;0
912449726;3413;35257;0;0;0;0;0;73232;0;0;0;0;0;0;0;0;0
912498832;3418;0;0;0;0;0;0;14123;0;88109;0;0;0;0;0;0;0
912575853;4003;0;11827;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912630374;3414;0;0;0;0;0;0;75081;0;106245;0;0;0;0;0;0;0
912737330;3418;0;0;0;0;0;0;97632;0;160763;0;0;0;0;0;0;0
912741672;3114;0;0;0;0;0;0;0;0;0;0;0;0;28437;0;0;0
912836061;5029;0;0;0;0;0;0;53510;0;0;0;0;0;0;0;0;0
